(56, 74, 103, 245, 224, 228, 520, 102)
(53, 74, 96, 244, 220, 206, 486, 94)
(49, 65, 85, 223, 199, 170, 456, 85)
(53, 67, 101, 231, 212, 150, 387, 85)
(51, 70, 103, 227, 201, 147, 395, 82)
(50, 67, 102, 218, 172, 141, 345, 74)
(48, 68, 105, 275, 169, 147, 337, 72)
(48, 70, 108, 276, 156, 144, 320, 69)
(40, 67, 117, 369, 128, 136, 312, 71)
(37, 63, 118, 385, 121, 143, 260, 68)
(36, 62, 118, 433, 159, 134, 234, 64)
(37, 56, 136, 452, 158, 159, 225, 65)
(33, 51, 151, 563, 175, 162, 228, 68)
(36, 48, 141, 547, 186, 162, 229, 65)
(39, 52, 160, 684, 256, 202, 237, 66)
(41, 70, 203, 845, 275, 228, 241, 71)
(40, 69, 190, 847, 280, 223, 249, 73)
(41, 73, 183, 831, 284, 246, 246, 75)
(39, 115, 187, 837, 305, 274, 257, 69)
(45, 134, 184, 754, 269, 297, 278, 88)
(44, 143, 138, 574, 225, 283, 310, 95)
(48, 157, 153, 565, 215, 285, 319, 97)
(51, 174, 147, 480, 198, 264, 366, 95)
(63, 220, 140, 415, 156, 318, 372, 99)
(59, 219, 118, 352, 120, 279, 392, 84)
(63, 214, 106, 242, 118, 296, 463, 79)
(70, 214, 73, 130, 105, 293, 502, 92)
(71, 207, 64, 113, 104, 302, 480, 104)
(63, 138, 44, 101, 93, 222, 493, 104)
(69, 138, 60, 125, 97, 222, 552, 117)
(71, 136, 82, 152, 112, 247, 530, 119)
(66, 129, 85, 150, 112, 240, 499, 121)
(67, 135, 86, 150, 108, 223, 517, 125)
(70, 140, 86, 160, 112, 221, 524, 125)
(65, 146, 76, 141, 109, 208, 452, 117)
(70, 152, 85, 165, 93, 147, 426, 117)
(77, 148, 109, 180, 92, 159, 433, 118)
(88, 132, 111, 179, 97, 157, 427, 107)
(90, 115, 121, 175, 85, 147, 482, 108)
(96, 84, 131, 196, 90, 147, 460, 100)
(118, 63, 123, 171, 84, 137, 477, 114)
(128, 91, 108, 187, 88, 119, 509, 112)
(151, 177, 106, 190, 94, 131, 533, 135)
(168, 199, 109, 210, 109, 160, 468, 165)
(221, 225, 100, 195, 123, 171, 503, 175)
(248, 246, 91, 181, 135, 173, 524, 193)
(259, 303, 85, 151, 144, 179, 491, 188)
(294, 276, 86, 151, 149, 180, 460, 178)
(312, 326, 74, 129, 146, 155, 500, 164)
(290, 318, 80, 153, 145, 139, 477, 164)
(270, 305, 84, 150, 147, 148, 414, 134)
(276, 249, 100, 161, 157, 145, 418, 140)
(233, 245, 108, 177, 169, 139, 406, 130)
(208, 185, 124, 185, 187, 149, 360, 124)
(187, 178, 127, 179, 188, 156, 338, 111)
(172, 176, 138, 224, 208, 215, 315, 103)
(142, 163, 127, 278, 206, 212, 269, 90)
(116, 150, 125, 344, 200, 217, 238, 83)
(99, 112, 148, 423, 188, 213, 168, 64)
(96, 96, 156, 579, 195, 211, 148, 61)
(83, 89, 155, 684, 181, 144, 141, 60)
(68, 87, 191, 798, 197, 146, 129, 57)
(67, 78, 221, 891, 241, 139, 124, 58)
(56, 62, 242, 1079, 251, 173, 105, 48)
(53, 68, 250, 1098, 294, 199, 116, 52)
(54, 66, 249, 1072, 330, 229, 150, 58)
(53, 65, 242, 1014, 321, 255, 153, 60)
(51, 67, 233, 997, 304, 291, 193, 63)
(46, 72, 219, 821, 336, 298, 224, 65)
(46, 65, 201, 706, 314, 289, 219, 61)
(44, 66, 193, 641, 339, 302, 197, 57)
(38, 62, 168, 582, 428, 314, 197, 56)
(35, 56, 142, 421, 480, 310, 166, 55)
(45, 49, 103, 313, 509, 319, 121, 52)
(76, 65, 107, 268, 528, 370, 119, 60)
(84, 64, 108, 268, 506, 354, 116, 63)
(85, 69, 107, 272, 493, 332, 133, 63)
(91, 73, 109, 367, 490, 316, 139, 60)
(90, 74, 98, 341, 456, 284, 228, 69)
(79, 68, 92, 353, 418, 208, 332, 77)
(199, 82, 90, 350, 396, 187, 401, 98)
(236, 119, 90, 336, 322, 176, 419, 186)
(294, 177, 94, 215, 215, 156, 636, 415)
(336, 251, 91, 172, 175, 154, 718, 495)
(391, 312, 102, 159, 188, 169, 747, 615)
(431, 369, 125, 164, 201, 242, 761, 700)
(488, 377, 145, 178, 211, 382, 836, 743)
(533, 472, 147, 175, 224, 415, 816, 820)
(575, 541, 160, 175, 230, 437, 866, 835)
(633, 589, 179, 163, 249, 433, 913, 792)
(664, 624, 222, 159, 278, 409, 988, 813)
(836, 772, 229, 142, 281, 307, 999, 809)
(876, 844, 245, 140, 278, 275, 937, 703)
(924, 833, 244, 137, 265, 260, 886, 699)
(922, 892, 244, 139, 257, 260, 952, 764)
(885, 868, 207, 139, 216, 244, 889, 775)
(737, 782, 196, 144, 194, 232, 830, 728)
(684, 656, 175, 145, 180, 213, 830, 698)
(612, 639, 163, 145, 178, 178, 763, 654)
(542, 481, 136, 136, 155, 178, 573, 524)
(520, 452, 121, 113, 137, 161, 492, 337)
(434, 363, 125, 164, 150, 132, 434, 320)
(351, 317, 140, 229, 209, 131, 340, 226)
(244, 201, 162, 320, 229, 129, 301, 138)
(181, 169, 174, 387, 231, 145, 197, 110)
(139, 131, 193, 433, 276, 164, 164, 86)
(122, 109, 211, 505, 310, 177, 143, 79)
(102, 103, 241, 716, 355, 198, 118, 68)
(80, 105, 291, 822, 536, 221, 113, 60)
(74, 115, 350, 930, 647, 216, 115, 60)
(69, 114, 377, 1088, 724, 290, 119, 62)
(69, 120, 400, 1233, 909, 315, 107, 57)
(65, 116, 398, 1228, 975, 324, 120, 56)
(62, 114, 369, 1210, 923, 330, 124, 57)
(55, 97, 317, 1145, 961, 350, 127, 57)
(52, 94, 289, 1048, 926, 299, 116, 50)
(59, 93, 323, 1110, 805, 296, 139, 57)
(55, 86, 308, 1103, 717, 284, 140, 54)
(57, 88, 331, 1177, 736, 279, 134, 54)
(56, 88, 323, 1223, 630, 257, 141, 55)
(53, 82, 319, 1218, 625, 254, 196, 58)
(42, 70, 248, 1038, 538, 217, 213, 57)
(44, 72, 243, 930, 512, 217, 285, 68)
(52, 60, 194, 759, 404, 193, 385, 105)
(74, 100, 228, 636, 370, 182, 577, 166)
(109, 158, 234, 556, 297, 163, 648, 196)
(226, 228, 226, 414, 276, 167, 761, 273)
(384, 305, 227, 367, 272, 163, 891, 470)
(686, 434, 228, 292, 290, 190, 934, 588)
(798, 485, 200, 261, 228, 209, 922, 718)
(981, 526, 178, 188, 240, 229, 985, 810)
(1052, 609, 170, 172, 249, 285, 1053, 854)
(1128, 619, 172, 166, 244, 314, 1066, 816)
(1081, 635, 179, 177, 235, 338, 1079, 788)
(1101, 739, 206, 187, 252, 377, 1087, 727)
(1045, 782, 217, 172, 236, 377, 1130, 718)
(1029, 811, 225, 169, 256, 351, 1013, 713)
(1058, 802, 214, 159, 307, 360, 918, 769)
(1043, 754, 201, 160, 306, 369, 932, 791)
(1013, 698, 163, 135, 301, 313, 949, 764)
(931, 681, 162, 131, 298, 310, 850, 704)
(998, 637, 167, 136, 280, 306, 895, 672)
(933, 646, 177, 136, 205, 259, 910, 555)
(857, 631, 177, 187, 206, 190, 820, 457)
(776, 538, 228, 311, 232, 204, 688, 411)
(751, 452, 249, 395, 293, 202, 586, 357)
(541, 322, 248, 510, 306, 183, 466, 268)
(316, 236, 253, 781, 370, 233, 311, 227)
(224, 192, 301, 966, 509, 276, 239, 169)
(187, 169, 347, 1048, 716, 303, 223, 147)
(149, 141, 368, 1133, 805, 312, 189, 107)
(133, 119, 382, 1316, 972, 339, 195, 109)
(133, 135, 461, 1333, 1045, 421, 198, 107)
(126, 142, 456, 1277, 1047, 423, 195, 107)
(117, 143, 413, 1277, 1018, 465, 204, 98)
(116, 132, 415, 1299, 1077, 493, 201, 101)
(101, 128, 408, 1141, 996, 492, 182, 93)
(71, 99, 374, 1129, 984, 432, 195, 88)
(65, 87, 356, 1161, 979, 411, 195, 93)
(66, 86, 345, 1087, 1025, 365, 195, 90)
(60, 81, 314, 1144, 932, 343, 222, 90)
(54, 71, 308, 1131, 953, 324, 230, 93)
(52, 67, 216, 973, 913, 284, 224, 88)
(47, 60, 194, 833, 899, 271, 305, 81)
(44, 54, 181, 808, 773, 236, 319, 77)
(42, 56, 141, 476, 703, 177, 323, 74)
(38, 59, 100, 298, 558, 148, 333, 68)
(34, 65, 191, 237, 471, 139, 340, 65)
(35, 81, 265, 216, 351, 152, 348, 77)
(37, 119, 300, 225, 178, 131, 351, 85)
(39, 173, 334, 226, 155, 128, 359, 83)
(37, 178, 337, 230, 141, 123, 365, 86)
(38, 185, 296, 219, 121, 105, 442, 97)
(43, 185, 228, 198, 97, 87, 451, 116)
(45, 206, 175, 128, 94, 85, 569, 150)
(65, 184, 96, 114, 83, 101, 632, 216)
(149, 188, 82, 98, 112, 140, 702, 249)
(215, 238, 76, 100, 120, 169, 746, 276)
(263, 309, 72, 96, 127, 186, 811, 290)
(308, 296, 76, 96, 138, 190, 798, 311)
(448, 369, 94, 102, 192, 202, 853, 326)
(494, 413, 100, 111, 192, 198, 963, 458)
(534, 410, 110, 115, 226, 211, 1005, 484)
(609, 412, 115, 124, 230, 227, 997, 595)
(706, 466, 121, 123, 242, 231, 1023, 717)
(706, 459, 133, 127, 200, 226, 1052, 713)
(737, 456, 141, 119, 201, 211, 1011, 668)
(874, 461, 137, 122, 192, 182, 941, 690)
(852, 449, 141, 117, 195, 153, 910, 647)
(788, 458, 137, 125, 191, 143, 849, 515)
(739, 414, 113, 115, 193, 126, 722, 500)
(681, 375, 119, 155, 197, 139, 595, 457)
(442, 347, 123, 188, 177, 140, 538, 377)
(368, 306, 134, 204, 212, 119, 458, 264)
(298, 186, 162, 318, 232, 116, 390, 203)
(237, 156, 169, 354, 256, 122, 343, 172)
(187, 142, 184, 548, 293, 118, 245, 115)
(132, 119, 198, 591, 348, 121, 204, 101)
(90, 105, 254, 782, 393, 134, 196, 83)
(83, 86, 272, 900, 483, 147, 173, 70)
(72, 82, 351, 1046, 560, 153, 142, 63)
(62, 86, 393, 1122, 589, 158, 138, 57)
(66, 94, 433, 1290, 605, 169, 151, 59)
(63, 90, 405, 1256, 588, 163, 129, 57)
(61, 91, 398, 1218, 600, 323, 140, 59)
(62, 87, 347, 1217, 567, 323, 151, 60)
(60, 85, 328, 1277, 587, 341, 150, 58)
(53, 77, 296, 1226, 547, 339, 136, 56)
(50, 79, 320, 1249, 598, 349, 138, 56)
(51, 74, 308, 1255, 567, 222, 136, 62)
(48, 72, 298, 1213, 586, 241, 121, 58)
(44, 66, 255, 1049, 539, 220, 115, 58)
(44, 60, 220, 915, 600, 221, 146, 57)
(41, 50, 167, 798, 538, 204, 140, 54)
(37, 46, 151, 692, 477, 184, 152, 49)
(54, 51, 122, 546, 406, 149, 358, 82)
(106, 86, 100, 417, 370, 132, 391, 114)
(195, 108, 72, 309, 238, 125, 480, 317)
(438, 188, 81, 249, 216, 168, 608, 554)
(604, 294, 88, 205, 234, 201, 795, 716)
(650, 378, 94, 161, 237, 217, 824, 808)
(674, 391, 97, 148, 257, 243, 963, 894)
(710, 470, 114, 152, 252, 263, 1000, 963)
(657, 561, 146, 147, 257, 273, 1015, 989)
(778, 735, 222, 156, 236, 304, 943, 956)
(918, 810, 252, 158, 225, 339, 1001, 941)
(1020, 855, 269, 155, 234, 349, 1026, 1014)
(1063, 888, 309, 149, 274, 357, 1015, 986)
(1238, 939, 341, 145, 284, 351, 1059, 882)
(1209, 884, 315, 126, 295, 324, 1074, 858)
(1289, 847, 338, 113, 292, 288, 1007, 887)
(1253, 844, 349, 144, 295, 281, 895, 753)
(1269, 775, 315, 140, 282, 267, 831, 670)
(1207, 662, 268, 129, 273, 274, 684, 730)
(1218, 547, 262, 138, 253, 259, 608, 700)
(1038, 480, 213, 141, 244, 245, 533, 617)
(1011, 450, 175, 122, 214, 224, 479, 591)
(925, 471, 169, 122, 190, 202, 550, 589)
(736, 434, 179, 200, 161, 165, 550, 454)
(497, 396, 183, 301, 261, 154, 509, 389)
(401, 346, 176, 352, 383, 154, 486, 311)
(272, 256, 185, 375, 449, 132, 428, 232)
(177, 171, 221, 571, 529, 134, 299, 118)
(134, 126, 236, 706, 565, 120, 228, 104)
(111, 105, 239, 832, 562, 131, 190, 80)
(84, 95, 252, 870, 614, 130, 137, 70)
(71, 85, 290, 982, 681, 143, 125, 62)
(74, 89, 309, 1110, 805, 146, 111, 58)
(72, 94, 315, 1140, 923, 164, 123, 67)
(76, 101, 345, 1145, 950, 216, 146, 76)
(71, 100, 350, 1266, 968, 281, 170, 74)
(68, 101, 336, 1221, 1054, 385, 172, 75)
(61, 92, 302, 1072, 1025, 430, 186, 73)
(63, 89, 294, 1115, 929, 437, 178, 72)
(53, 80, 250, 1061, 959, 418, 162, 58)
(62, 94, 271, 943, 952, 390, 196, 74)
(58, 88, 240, 953, 812, 282, 201, 74)
(58, 88, 237, 976, 712, 205, 234, 75)
(53, 84, 219, 822, 715, 174, 393, 98)
(57, 78, 216, 813, 625, 171, 433, 103)
(46, 57, 158, 745, 532, 139, 496, 95)
(55, 58, 162, 679, 532, 145, 612, 132)
(53, 48, 149, 571, 563, 153, 672, 154)
(54, 49, 131, 498, 521, 147, 670, 153)
(62, 67, 95, 354, 504, 127, 710, 189)
(83, 127, 83, 287, 454, 136, 768, 247)
(166, 186, 71, 213, 371, 170, 821, 285)
(238, 227, 75, 158, 238, 200, 898, 313)
(376, 242, 77, 138, 223, 263, 961, 381)
(432, 312, 102, 117, 206, 300, 1039, 405)
(496, 339, 108, 113, 193, 431, 1043, 407)
(503, 368, 113, 110, 189, 462, 1014, 458)
(561, 443, 113, 120, 191, 481, 978, 475)
(601, 456, 126, 142, 198, 466, 977, 505)
(627, 492, 134, 144, 251, 449, 1067, 723)
(710, 503, 140, 168, 254, 331, 1071, 763)
(721, 498, 143, 178, 255, 270, 1102, 730)
(679, 501, 147, 170, 241, 205, 1088, 724)
(665, 535, 156, 152, 233, 188, 1028, 692)
(658, 552, 159, 152, 179, 179, 928, 474)
(527, 579, 180, 142, 220, 180, 891, 443)
(553, 592, 198, 147, 226, 183, 855, 532)
(552, 551, 203, 158, 233, 190, 874, 531)
(524, 510, 194, 156, 231, 177, 866, 545)
(507, 433, 178, 158, 225, 173, 763, 523)
(513, 349, 148, 189, 177, 156, 765, 502)
(546, 282, 143, 335, 240, 175, 681, 403)
(541, 232, 170, 381, 261, 182, 604, 378)
(470, 213, 206, 593, 265, 212, 574, 316)
(413, 161, 254, 779, 353, 408, 519, 279)
(385, 144, 271, 932, 380, 424, 391, 208)
(205, 120, 297, 946, 421, 416, 351, 155)
(144, 107, 334, 1048, 488, 488, 251, 126)
(110, 96, 368, 1018, 755, 487, 160, 102)
(115, 110, 395, 1132, 869, 338, 147, 97)
(111, 120, 454, 1116, 908, 315, 150, 87)
(112, 129, 508, 1199, 1004, 308, 135, 88)
(102, 132, 538, 1235, 1011, 148, 131, 81)
(111, 171, 656, 1438, 1020, 88, 138, 87)
(126, 208, 758, 1383, 1095, 80, 148, 99)
(140, 231, 837, 1519, 1109, 68, 151, 112)
(144, 239, 834, 1569, 1100, 65, 140, 110)
(149, 237, 825, 1559, 1108, 77, 152, 117)
(137, 218, 734, 1417, 987, 70, 149, 112)
(113, 177, 613, 1397, 846, 75, 135, 97)
(92, 141, 470, 1259, 836, 79, 122, 78)
(79, 118, 401, 1130, 726, 78, 118, 70)
(65, 110, 339, 1020, 671, 64, 116, 60)
(56, 96, 284, 898, 619, 61, 124, 52)
(52, 87, 239, 743, 510, 83, 216, 56)
(75, 78, 173, 562, 415, 83, 236, 62)
(162, 81, 148, 429, 393, 86, 451, 115)
(246, 167, 136, 370, 383, 98, 469, 136)
(408, 250, 162, 344, 333, 107, 558, 165)
(499, 256, 174, 289, 318, 85, 603, 196)
(548, 263, 165, 222, 291, 85, 734, 234)
(549, 328, 162, 186, 225, 86, 701, 233)
(555, 347, 156, 149, 163, 96, 746, 263)
(616, 421, 118, 104, 164, 90, 795, 350)
