(657, 468, 99, 121, 245, 107, 738, 598)
(621, 460, 94, 112, 214, 99, 660, 530)
(584, 454, 87, 99, 202, 100, 638, 469)
(506, 392, 79, 93, 184, 90, 538, 436)
(406, 235, 78, 134, 150, 76, 461, 414)
(293, 193, 93, 198, 133, 68, 404, 308)
(191, 133, 116, 276, 212, 73, 319, 191)
(128, 98, 148, 345, 262, 76, 278, 166)
(116, 86, 181, 413, 319, 107, 248, 124)
(85, 76, 204, 568, 351, 113, 198, 99)
(78, 88, 270, 749, 396, 151, 207, 92)
(68, 91, 273, 776, 392, 162, 179, 87)
(69, 90, 279, 841, 420, 195, 151, 86)
(72, 100, 283, 897, 565, 219, 141, 80)
(68, 95, 279, 864, 613, 236, 146, 75)
(50, 86, 245, 792, 604, 235, 133, 64)
(49, 84, 235, 754, 600, 248, 172, 68)
(46, 83, 222, 720, 585, 236, 213, 66)
(40, 71, 198, 686, 477, 208, 210, 65)
(40, 71, 182, 673, 419, 191, 262, 70)
(38, 59, 130, 582, 406, 168, 367, 87)
(37, 56, 125, 574, 397, 131, 411, 87)
(38, 53, 106, 520, 457, 120, 422, 88)
(40, 50, 90, 426, 394, 109, 446, 91)
(41, 45, 82, 318, 477, 108, 456, 94)
(39, 42, 79, 280, 493, 108, 418, 83)
(38, 41, 80, 280, 507, 111, 381, 75)
(37, 41, 65, 206, 428, 92, 396, 80)
(52, 41, 61, 172, 419, 84, 422, 99)
(57, 52, 55, 152, 276, 68, 548, 140)
(130, 83, 56, 135, 219, 65, 615, 152)
(167, 89, 58, 96, 149, 66, 717, 254)
(220, 105, 66, 81, 156, 77, 812, 283)
(327, 135, 93, 101, 199, 98, 922, 446)
(359, 200, 103, 114, 223, 108, 956, 532)
(430, 222, 117, 150, 274, 112, 1024, 588)
(476, 255, 120, 155, 292, 129, 1073, 662)
(602, 346, 133, 176, 291, 135, 1112, 742)
(615, 366, 128, 193, 288, 137, 1153, 738)
(617, 395, 134, 196, 305, 147, 1145, 751)
(700, 489, 126, 179, 286, 149, 1160, 838)
(740, 574, 153, 190, 286, 140, 1080, 808)
(726, 592, 145, 174, 278, 136, 1025, 749)
(712, 577, 141, 150, 249, 130, 910, 692)
(707, 541, 131, 140, 231, 118, 909, 657)
(592, 481, 128, 127, 199, 111, 805, 502)
(529, 391, 90, 101, 168, 100, 815, 425)
(409, 492, 102, 96, 163, 92, 775, 394)
(365, 562, 100, 84, 163, 82, 718, 351)
(349, 574, 101, 87, 116, 69, 581, 245)
(305, 545, 104, 109, 131, 65, 488, 184)
(235, 523, 107, 153, 138, 62, 391, 148)
(179, 330, 88, 197, 145, 63, 250, 94)
(111, 177, 96, 265, 167, 69, 212, 79)
(72, 120, 128, 352, 189, 87, 152, 55)
(71, 123, 173, 547, 229, 91, 129, 43)
(75, 123, 233, 716, 341, 117, 105, 44)
(68, 117, 256, 897, 590, 147, 97, 42)
(66, 117, 286, 1098, 619, 153, 112, 45)
(86, 129, 408, 1232, 731, 174, 138, 54)
(88, 131, 442, 1289, 790, 183, 146, 61)
(81, 110, 422, 1282, 802, 175, 147, 62)
(83, 112, 437, 1263, 755, 162, 187, 67)
(81, 110, 444, 1207, 800, 168, 306, 68)
(59, 93, 338, 1072, 819, 145, 363, 79)
(62, 83, 293, 1019, 841, 155, 401, 93)
(62, 85, 282, 947, 841, 152, 423, 107)
(57, 81, 245, 831, 753, 138, 431, 109)
(54, 78, 191, 663, 719, 120, 396, 114)
(55, 71, 167, 627, 630, 121, 359, 112)
(39, 60, 119, 469, 531, 91, 435, 104)
(43, 74, 116, 415, 459, 86, 438, 93)
(47, 78, 90, 351, 440, 84, 487, 141)
(151, 100, 78, 290, 380, 89, 491, 186)
(252, 296, 76, 274, 301, 75, 531, 507)
(424, 368, 68, 193, 251, 85, 621, 684)
(533, 442, 71, 149, 230, 85, 714, 904)
(630, 502, 86, 145, 223, 110, 810, 1192)
(813, 687, 108, 158, 220, 139, 918, 1333)
(884, 691, 167, 154, 226, 189, 1007, 1297)
(866, 762, 189, 147, 230, 205, 981, 1330)
(936, 828, 199, 152, 284, 230, 1060, 1262)
(942, 935, 226, 159, 294, 242, 1025, 1108)
(885, 943, 224, 167, 348, 258, 969, 998)
(902, 978, 202, 158, 330, 232, 901, 964)
(895, 982, 192, 165, 335, 226, 952, 890)
(961, 926, 187, 160, 313, 223, 872, 857)
(954, 831, 152, 152, 315, 200, 854, 706)
(876, 726, 148, 121, 279, 165, 829, 656)
(783, 622, 121, 120, 271, 157, 785, 652)
(754, 483, 104, 109, 256, 144, 676, 544)
(479, 423, 97, 145, 226, 109, 549, 455)
(352, 318, 122, 299, 242, 105, 455, 450)
(295, 168, 126, 383, 291, 96, 378, 380)
(231, 130, 153, 503, 385, 101, 336, 296)
(155, 115, 191, 661, 476, 121, 184, 240)
